application_id,defaulted_loan
XBMK3900394618374,0
EFEF1226280950500,0
JYWS0680046788894,1
HQOA2534568319224,0
PWZQ7989143167230,0
PMCJ6619918304006,1
KIFF6220626142203,0
RZNT1525594392147,0
ANKZ6533306122720,0
BQAH2895532032107,1
PGVR1914272557783,0
ZRMO8791708045463,1
AXLQ9330609328569,0
QDDE8921972906459,0
FORY0591230197124,1
RABY5880079995431,0
FXRN5349616333343,0
YEVT5391695650024,0
ASLS6118283569654,1
KJNV4334264418783,0
JMDJ8865812311900,0
GXDC9651074047672,0
LLNX1861016328865,1
ZLEF8121121391437,0
HQNM7951462820855,0
OXQC5005847774760,0
UHSN9802012882475,0
OIEM2104421475880,0
GTYD3323342969080,1
BXLZ1408119160071,0
JJEK6724695714375,0
SBIE4552315965470,0
CAJT0444612675404,1
USCL4301409199127,0
LXXZ6503599153179,0
SPTX0988289465128,0
YMYO5645638431548,0
ZVIG4239393508192,0
HVVE2052201589775,0
QSCF9905119078795,0
QHAT9483280287873,0
LTKL3343199165914,0
CTNO0860846554697,1
CHBE1542749062979,0
ZNWL5861290226404,0
JPAO7610808208530,0
OXOK5326235847896,0
GBVM3441332549357,1
QJWH5417557724840,0
IXBI4502326013574,1
EUWX6711107657191,0
QIKZ1276834496821,0
IVLC2704944808328,0
KVMG2095931493485,1
KZUO4444301849855,0
ZVEJ8365478383169,0
XNIM3175198292512,0
YGEZ5593142117624,1
KOTD6804924152713,0
DSJK0381364766983,0
UTKQ2838132766865,0
GLQT2386566126137,1
GNML7790179181189,1
EGGK5421785572325,0
EKSM2828524200025,1
VLVD3340887475935,1
RHEG7514530865748,0
ZQXW3017569463194,1
FMVU7892458029295,0
TJIR3327532404597,1
MLRT9944948661239,0
EKGL8662871205169,0
HGIB1875680958267,0
KBTW1253481062268,0
KHSR8127120617723,0
WUDX4338729477492,0
QAPB2790243409369,1
PQJH8525891690446,0
HZKO6080671899540,0
OFPD5148107772738,1
JGPG5197345365495,1
UJUN7642153132241,0
TTAX2706385319473,0
QIJJ4591587891746,0
BUAE8993709447532,0
CHNV1585114783544,0
CSOS1016865945422,1
CZQK8615694877953,0
MEZC6507551003535,0
BLGL3091154775568,0
JCFX8259240005197,0
WIOV5054634414467,0
WTHZ2027465171742,0
YMYW6664408341663,0
GSXH2668825242967,1
VKBC3693590329559,0
GCRD2563430104490,0
SHUE9488369493016,0
ZQKG0356055969981,1
RVNM7310114276133,0
MBNS2059927548646,0
IFMV2714066608397,1
JNNO5561668564383,0
QEUH1816645255465,0
UWBZ3049293391058,0
HWNV5753693720046,0
EVLW9432634623196,0
JBXI7726949750398,0
PFDI1945772622077,0
RHZC9731758684387,0
LRML2073805646109,1
FQLO3400407354032,0
RZAO5589937107075,0
PMFJ4445595045173,0
BIYL4058266167829,0
CJYS2158609706488,0
USKF1457742228920,0
NHBK5909926801481,0
SUMN2786465166392,1
CLTN6777797815259,1
KZIQ0576212466459,0
WFMS7009896460865,0
ODVU0716849380079,0
APNY4033076833823,0
EYCR5942603642064,0
XGPP5552322845589,0
MZPQ7803123424800,0
MWMW6484944856137,0
DGMC4474790801725,0
MZXR9082552065405,0
NGOZ1579350938194,0
VXBC6275694018033,0
OMXG4875472985048,1
BDGN4971705934314,0
XVWF1421705118270,0
VBHB5911178410261,0
ZUCB5909397647925,0
WALI1982043608073,0
YOXG6186712320262,0
JSTK3649551269929,1
DGZU1129244595563,0
JZIQ9361320996245,0
WIBI8739414419699,0
FEPD7328494023623,0
HWVY6587034460385,0
VYTQ1323567257666,0
WGZX1661865502245,1
XWPL6348282434526,1
ORSF9486192326010,0
MFLF3956542845834,0
LHYF5141827892717,0
VKWP8884984318886,0
BMFJ5891156088899,0
FBPP7282257459257,1
BPTS1218483957643,0
JXCC5170210529101,1
BXWQ5512254509744,0
BNUM8049860130408,0
YABZ8915622432897,0
GCLQ2641828498258,0
YUMG8102439411960,0
SXML9259421430655,0
FFIA0977268386874,1
WZCI0048764640472,0
VKPK6166727319898,0
EJYG6401400778138,0
VEYH2987413031408,1
LOFZ0612623578770,0
SCMK0793458041404,1
YJMH6213657964176,0
FEOW5994566198487,0
RTLI8333432018012,1
YAVG2292934162247,0
SLGF2957670207763,0
FJYV6205941061544,0
RVKS8580074707926,0
DTBB5540153179576,0
NFAL5053000369263,0
IXPC0945352057653,1
OMML6929077277758,0
VBNK1833478068854,1
OYPN8602243312273,0
JRWQ9839826374733,0
IQWP0966871716639,0
IHYB2165242567512,0
AXAG7529664519897,1
WRRW8220983257718,0
EGLK5203596653667,0
WMMZ8017277999458,1
LOKX1552683497986,0
YPFO0057645498227,1
NJKG4716765542055,0
ONXH9712545764580,0
MUAH8229775386042,0
HQCK4285371205028,0
GIXS0019249025457,0
SVHX0103831878971,0
FVRX9124071855816,1
XKSE8484601248933,0
CGCS7740679086387,0
JUDB9542809803514,0
YUJT4998417759282,1
READ8512004139105,0
GGYT6741553750580,0
OCTN8768606738566,1
ZDJS9247387567735,0
IBNY7084060161361,0
OZVD7427168369282,0
XUVR3730035556204,0
YJHN5465388671598,1
DYUJ1957454583294,0
GNYT5956005447660,0
QTXE4945216391497,0
MYIQ5990715778516,1
IVRW4043245748658,0
DALD7427457964312,0
ASQD6934366165486,0
YUMJ1146695686846,1
OQME1503784043911,1
EKJJ5149209646573,0
WTFJ4642830323624,0
OXML6719197547194,0
UIXT8939226866595,1
AFXR2414954379414,0
MUWJ5318592709869,0
RVMV0314510001019,1
IARU7592149515509,0
APPS6949519739612,1
GRET1931021087404,0
VCRH7523855080931,0
PUIL4958167103582,1
OMVY5080231467146,0
MLKI1232393803785,0
IVFD4503746672705,0
YRZR4043515397741,0
IGRZ3605285731393,0
XZYU4075146130377,0
ZGAK4520948093578,0
SDLG6871002704240,0
MHDA2214497900153,1
MZWS1838903142808,0
RNQB8932371719448,1
UCFE1498487529213,0
TTJU3744033796261,0
FHXX0777976232201,0
LUMK4065522944148,1
ZNKF0716962273858,0
VHZA1393626013232,0
FVMI1475029648969,0
TVCC3763196900888,0
OYNQ9553882832923,1
BCPK7879600878369,0
JFBB2661013741143,0
MDJC2519560963769,0
BPQY5098099221999,0
UQIN8602904888407,0
CYNO3150063146421,0
MNEA5160781994329,0
POYF4371211284148,0
LOUF5578591643088,1
YMDJ4776593016868,0
BIAW9777396389109,0
DFFE6856762020460,1
TXRK0140814589904,0
JKBR8498484985117,1
RFKQ3905376396481,0
SJWZ2760126076478,1
MBUC9935422971450,0
ZIOL8148563933191,1
CRYK5867182667987,0
SHBC6346294046066,0
PYLJ2543175845155,0
OUPG7435638895444,0
XCNB2262851315774,0
SUPX8595431784129,0
AOCZ5141990676875,0
ZANY7659129712661,0
OPDK3750625194109,0
SHNH8992477722249,0
DHLV1422024807498,0
IVXF3129690889945,1
UIDK3480066702703,0
OGEP7043376821947,0
KVEZ1843771319623,1
IJMD6409987917372,0
GCOI1165282424203,0
LGKS9504666423903,0
GPGT0481063715369,0
DZOB1117422121066,1
MUSU3511124196400,0
VWCH8943768580334,1
EDAW2451883347953,0
FQMF8202727613263,0
OXPL3075783560606,0
CLNC3671374012020,0
DVGO4410488364162,1
CBDC0028913442860,0
NBYE1820122290899,1
QIXZ5213212665074,0
RLXB7033478855126,0
KVBJ2795948164636,0
OXYM2938140334948,0
WGSK2793416821154,1
UNZQ1502003971162,0
CSSB1602686593887,0
KZTV9457878971382,0
EKGN6528861765972,0
OXOL3644890592465,0
RWSA2716727625827,1
COSF1191332132498,0
TRJD1265995960007,1
XZGS0745446801668,0
DYOZ9383733126258,1
NLLW4115198259866,1
IDZE0924891962512,0
JUBS9541822255279,0
CVLQ7183821267103,0
AOFV8337135757165,0
XBBD7097575121445,0
VZIJ8863242298170,0
WHOM1338121810087,0
QRIB4536448791832,0
SANL1446109133909,0
TTIP0692508184921,1
AIBE5993654366949,0
EVRR2249843070203,1
JAJS5940561034964,0
OAJN3901570863705,0
YXCQ5271763561155,0
CSRB2755918754015,0
KVBZ0231862050976,0
OUZW5308670015080,0
ALWG7315828564719,0
EGPJ6042856557024,0
NQBX3341067707511,1
JTBE1861407913845,0
VMWN0293068387397,0
UPZX9778908631875,0
UTKG0568101873478,0
TDWB8495720846068,0
WDVF4536459230204,0
IFKW4715800974002,0
TKEM5941205210166,0
WEDT5366890173099,1
LZTU5252364796220,0
HSIX2753670788226,1
IHRE1267487999616,0
DYND8967999219687,0
YZPX9288213468849,0
ATJM6387170490138,0
KSCA7338715771924,0
SJLO9323356957138,0
NENM0992277862601,0
RIQO5585043597367,0
TAPE0794014331561,1
DXTI7591789326982,1
PMZP4426413377230,0
KVCN2588527247342,0
UIJC8693587535427,0
VENF2174017305124,0
PYBQ9055096246150,0
YPDM1193195292290,0
NKPT0883209147082,0
YBTK2373845375251,0
CFWS3504606397265,0
HBRI5975025860285,0
WNDL2979646150093,0
GTNH4700989076844,0
TVEO3390287235998,1
MFSA2707241348913,1
SENO6624974596457,0
QDRX3477995309212,0
YXZE9017371398120,1
OAVH6387133396054,0
XTIB9784834719834,0
RLLT4176553722821,0
QEHP0519941499702,0
RYJS8200672107785,0
OIEE4610611369416,0
TUVG3975921057765,1
JLHD2611322381109,0
TWOW2668486965661,1
WXWP5487474186635,0
AJPR4384605976507,0
DQRU5666989722651,0
GMYE3054093902691,0
UKCH5706484581262,0
ZOCX4558317756919,1
YYNG6618918253465,0
NPGW6100800908456,0
XDFF6291982388247,0
YMGK5811761935593,0
ZKVL5155405770568,0
WNCN9547615510474,0
RIFF9288600549095,0
HWSC7076207351995,0
ZFGQ2664231079511,0
QFAK6129798428198,0
DVMT5239774675200,0
INHB7725250330025,0
NZEP5664741433281,1
JLUO6694777784267,1
TZKL2927834973299,1
MIQX2215885606763,0
DBRP7570016756584,0
OWFN2853561913119,1
QDUC2370765524041,0
MBWL5111706107860,1
TODZ8388396201751,0
JQNE5866800515817,0
AALM8076972150877,0
BUWJ6467120174101,1
BAWI8403960664715,1
PGSR1365865806876,0
MYPV8175386540888,0
LHBN0154714345682,0
FTAM6435638323253,0
PFHJ6227608490775,0
EZRT8275036797840,1
AYZW7060211142376,0
XFAU1068648210307,0
FQDT2091698060850,1
LRGF9221400138599,0
GCNU3177793071955,0
EOVM0474727305723,1
NJIQ0655667178681,0
IPJX3153730912748,0
NHIT6737157375379,1
USJI0724677658605,0
IUWS8029026139063,0
WCNW3670612955273,0
MPFE5417643881671,0
LNIL6737171579055,1
OVCS6167275167561,0
RZGE8926024530217,1
LZNW0556534195483,0
AHTQ8137977678374,0
NMFT7930709011099,0
LMJI1612088842664,0
RXPC3010336075957,0
FLIQ6049237427314,1
BCKR0623295973679,0
KXRC8890829847134,0
WVKO9924343940033,0
PZVT8476387378291,0
SQCN2314363045917,0
FNPD2070367098249,1
FISS0905571950694,0
LVUZ3525302199685,0
VRBV5204671292387,0
ZAIU4469712796107,0
FHIU0839949966381,0
QUNG2954387525093,0
VGIE3395223019198,0
KHWC6524186640462,0
RXFN0676115834203,0
FAQD6681286562986,1
TZDV0601297497821,0
EPYV8769091842456,1
BJFH7486304666073,0
TBBX8988473111736,0
JOJD5793929922118,0
PWAC6424732997292,0
MJVX3584466432276,0
IPHA5464340518010,0
JFEW6272171348556,0
XXBV5557679609402,0
VPQL2041637367073,0
PHXS5461780076701,1
ZMZU4527398916880,1
PDFZ8359509114413,1
NQCT5294419443789,0
FHGU9009009540043,0
SASC7359769225772,1
JTGB8261173928129,1
KCPT7874900682520,0
EYSY8817741939867,0
YUZC6389540690996,0
TROF1601410787961,0
EOAS9776280856270,0
IWVK6093265779389,0
UXIU0034584836168,0
OLQX4104717920988,0
GYER4992191391788,0
ZPXO9519814578156,0
ZFRZ5353744529407,0
IUVJ3989425057650,0
DLSG6093265497856,0
RXCB6316407824521,0
KLFW8649641499307,0
DDEL9293890463352,0
SHZE5432430552353,0
WQYU8698041167048,1
VSET0717970189775,0
MGWA6375829135460,0
HMBM9356309732407,0
KXCH5405989689392,0
YHKJ9317466274458,0
LZOC2688890651836,0
VIRS9958092142778,0
VKVZ4905504085285,1
USHI2574149048317,1
CSQY3216271166808,1
YGXP6039930421664,1
TXPK0513861507211,1
CYFI6774156793572,0
WEVA0250748365850,0
SINZ3822822371695,0
YNHI6534806341574,0
NOXH3117488870670,1
VQVU1555321385953,0
TUYC5073393312334,0
GAVP4502579656275,1
XAIJ0981641056456,0
ZMST8070930800209,0
HABQ5075045613189,0
TTUQ5565443449719,1
HUWG5272379278586,0
WZZL7553911692541,0
NNEZ5425923562432,0
GUIZ2453655690254,1
SDPR6316285842110,1
CAUH3412050180267,1
WEDI3116868329812,0
MCVG3016675335011,0
QKLX4948595945968,0
RTTB8844054696647,0
QKFQ5635388394489,0
RMZH2208103695157,0
XJJC8033679872582,1
KPFI5160802473174,0
UUEZ3136885145660,1
OEWF7441718776552,0
EDBB3421675768172,0
MYUY0889965708976,0
ISCZ1796285576742,1
ZKDT6190766491933,0
UWWU7324732025385,0
VNRE8009399673890,0
XZNT2099708653102,0
OPEH5970671502780,1
EZEB3689004150905,0
PZXP1119102782326,1
KVYE4523788665794,0
RQSI6803397051187,1
GTJF0170952464505,0
GHWE8829130851352,0
ZHNV2783098017835,0
FRIO5901913608213,0
EIZV8320789264928,1
EECC9701634621051,0
YYFA4768255888272,0
ADUW3785514857276,1
XMPB6890543480769,0
IJQP1791876328507,0
PFSW7841027687700,0
JUIP1960254233195,0
UUUW6902491607221,1
TWLI2647839140409,0
XPAW6178290594188,1
KMRP5176949456363,0
XYHG8152357343175,0
QEHE1122065974277,0
RRQW5230852106043,1
HNCG2484669912426,0
WJYJ7372582966765,1
LCTL0109140604903,0
ACZW5282941330829,0
UVBJ0363074044122,1
KZQX1783474496661,0
ESWL7941294682864,0
PGJT0026227228576,0
IMAY5239523725115,0
DKTJ3179364119637,0
XRFD1389903154799,0
EWLN9813278961573,0
SRTZ7810060638701,0
TTTI7574512239529,0
OOCZ8362894069976,0
DQBH9236782072225,0
LHSR6672258893726,1
GSSN1779470291079,1
XHYY9030385895581,0
ICGZ1190063680519,0
CGVO0624858045933,0
RMVT5563686783405,0
PHES2704714277241,0
FRCY6569555203933,0
QPKD4927662998967,0
ARZW5098871993245,0
ROLJ3206986278893,0
HXMN9764847467141,0
NMKM5363334042059,0
TOJL4552192321577,0
PNPI0350887111370,1
KGOF8060587728145,0
FTEK0391435474422,0
SVOQ4313117093565,0
CHNQ2629170268358,0
RKRP7913135919329,1
YIBM9112518367262,0
HTPB5104486894262,0
XSXH8071600865549,0
GHPE3327054297201,0
BFQW1353717999416,0
NCBQ2085932981779,0
DZJD5476608093376,0
RTKL1960884425434,1
XQIK4710809798202,1
PKQK7546853552957,0
DTVR2523600102910,0
LABL8547598657090,0
NZPS5046899714970,1
AQAR4117013939952,1
FNQW5276909128615,0
WWJP5522098420340,0
EWKC8267757983835,0
XTRS5284400914379,0
LXOW5272525208258,0
QQYS6744119104239,0
HGMI8911155705227,0
FDLA6254730429178,0
KRKV3037990345582,1
CRAV4480843143466,0
TAQL4522476064491,0
JCHG4215572936997,0
OQFP0782920775135,0
ROXO0257363019860,0
SHKZ3882989383154,0
HOSM0122694266135,0
XSWU4393179144464,0
NZMG1759294951306,0
PIOX4420236865700,0
FWXA5507127912278,1
MANG5906977965001,0
HVJT7908311032816,0
MOCE7243296890469,0
RPTM9620713248967,0
ROOP4863756482927,1
IEDX5374218764849,0
OWBZ5556634976843,0
LERD1500016741590,0
IKSP9335926573190,0
NAAV3876095771871,0
DLUD7711389714634,0
GRAN9014894527250,0
IGDG7240708738271,0
LQPQ0773678768114,0
QPVG6590481382424,0
ZFUJ1467866191158,0
RFXX7777176315989,0
LNUQ6556633193348,0
SKWF6311568215416,1
FWZC4236366210647,0
LXZP4555103181063,0
JDFN2720219414013,0
AZTP4929702962262,0
AMDO6926287346850,0
JBXJ4638839002799,1
BXNC5249875387975,0
WOKU6226416074826,1
EQOI4315622678138,1
YAKE7707449944717,1
SFMS7122619042739,1
GFPM4443610089172,0
KEKC9978429754104,0
UUJV3843598810614,1
PMTI6654214844443,0
PSLH0926619621851,0
UTOK0496360982635,1
BWUX1495086593933,1
TWYJ5066864686820,1
XKAJ7590856601048,0
PDJF5479400190812,0
FDYA4312069918613,1
CMPI2804996513787,0
VIEE1297926361426,0
OZZG7414466431099,0
SZFH9016717626463,1
KBNY4393964607690,1
QYMM1144467762546,0
HLAT8006915961565,0
RZAO0374469345618,0
OYZV0565850871807,0
IAPO2623326961391,0
JCKH5956273185335,0
JIZP3767787792834,0
YEPK2811455766988,0
ZQNJ3500452690963,1
AVPY5422145012404,0
CBBT2442301815931,0
LXBP1026416906795,1
VWJL6121173016253,1
GFGA2469200010045,0
FYQR7231340763787,0
ZAVP8747704700874,1
SYRC5849357427299,0
EZEM9391683077268,0
DNII5067190274693,0
XYVM8066882479581,0
SLTR6355923367881,0
YXYP4180604433543,1
NWSB1039707363848,0
CTPA4609743898614,1
QVOV9041963186308,0
IUZQ2095641512209,0
NJZP5187289592956,0
YQYO2188329261745,0
YOVB2711410635386,0
CRAY7794161416770,0
HYJU1250048767533,0
FFWY5739873046119,0
MRVD5344933348262,1
CEDL3852527527526,0
XSRG0414704888585,1
CJFC5642967012871,0
QLCX6433692638143,1
JARZ6986241990402,0
USJT6541346645581,0
MWVA5565098804902,0
ORQZ4515263450175,0
MSNA4493175964610,0
SNSI2876909555955,0
LLQM3280732635019,1
TMGN3792107610678,0
DFBP7099337147409,0
NDEV8500577861088,0
XDWT7091488992166,0
TUZS3382166327192,0
EIUE3276768912446,0
VQKF3673144989562,0
QJMH7796877708103,1
PUNC0206362486316,0
GCJM2391884059465,1
IDPB0203957443542,0
NZXQ3997946855701,0
ZBLJ6778325757039,0
KFQG2294815794711,0
SBGW3840612549626,0
TNYD1380999854290,1
BPEU7720146835846,0
OKMI4500168033081,0
YPLT2106570686761,0
SSDO5438039976868,1
BUBW6787332496425,1
SMLE5543258093527,0
SKIV6807285915360,0
NFYR9499864134208,0
FWFX4231478219027,0
YGKX0306812763381,0
VPVO8721048388800,1
NFQK0887264820059,1
MALJ7077322533066,0
WABC2457466695328,0
HUBR4709221626768,0
SJUN7406528212739,0
RDCL3620950946021,0
ADYH0939893501594,0
WLEL0740924772655,0
TXRA4737434507454,1
HLJJ9437394092365,0
JPHB3904455976466,1
VOTA5500771079956,1
LNSP1094059338798,0
OUXB0628892155462,0
UPMC7058434623768,0
OREW3714030150773,0
CYJY7706423386665,1
MYCY9827555124051,0
QIWC8426308335065,0
AFSS9267272457601,0
TYTT2615757115389,0
UAVH4846453554792,0
ZMHV4416427026671,0
GAOA1829367183911,1
ZRSU6976492362030,0
RVQU3511831447937,0
IMMG2749022578668,1
WVWT2276603910010,0
SORY0893953086552,1
VNZD7191926472965,1
SHIH5245164206777,1
AFKG3421786143184,0
QGQR0659462497425,0
XHIH6862530155518,0
TLAD7510517318338,0
STFZ9821537271907,0
RXSY3431135160131,0
OMBD7636242489582,0
KRDA4128015545729,1
SDPP9024991166693,0
BFGQ8741236106968,0
ABWL2119795707387,0
TPMX0481374219722,1
ZHOU6169912970294,0
OACK4313952480376,0
EASS3665667406441,0
DXLU1278809723872,0
SZOL1889766013378,1
JTPW6917835274862,0
BBYE1144884030019,1
WPQS9594541859891,0
FAWG8464836030060,0
GJEG2214391174582,0
PJML1790137343467,0
EDZV9587369205164,0
XHZO3774521045357,0
AGTC0710165262973,0
RCOH3807021126493,0
WDAT9666331600215,0
EQKR6523477503522,0
DTHY8091404053843,1
NLCI2092138649298,0
OBEK2200090513799,0
NGMM0859989436836,0
EPWB9413346746853,1
ZTGA1015355387521,0
WWHI0411265730020,0
ROCP6945040743485,0
ORYJ3618950556184,0
WLFR6521104380784,0
KWDY4772568657322,0
SUWC5284033584552,0
FPFJ0261404740888,0
JJRA3966317052069,0
ILCT5943382547062,0
MGKT9932705077798,0
VRDD8468307719139,0
LCZP4825640760939,0
TOAV9912326317172,0
VNQA9451546638309,0
YYWK7289987745679,0
BYCO2932183889705,0
WVHO9314067812345,1
XBFQ2581315570674,0
CHVT5954071869300,0
AKZF3885888205897,0
HYYB1563857995722,0
YUPB4489158960322,0
MHAQ4299451210115,0
VCUV3628632612758,0
NEQO4624682728927,1
ODMA6950520909723,0
UHLD2416540371109,1
IRMM0783852362556,0
TVMT1922849481561,0
IKIU8658095491950,0
HHHU3468585702146,1
RCNL6079512293345,0
TTQY6491026787611,1
PBRH8594345890625,0
OIBX1239104417031,1
YEFA1721275488826,0
GEOE3575059959239,0
KDAH3176102484494,0
BNBR9259017147718,0
VIZE2791248273277,0
IPJZ1338571729851,0
MNLY7046295553218,0
ETJI5890705807105,0
WQYQ5439498276317,0
OUAE1314961192017,0
ZBVR1587915538517,0
WUPK0492018242786,0
UEYL0965098438177,0
TUAE8892425991887,0
GFXE6352831875871,0
EJRU7762195737756,1
ABMX2298962603758,1
RYOH7578673412613,0
VTSL5486314359231,0
ZAHC5254548658545,0
POXU0846582869530,1
JSCN3839837755248,0
RVLQ0345567212000,0
OZGZ3134234068551,0
PYTC8950260416749,1
OBLE9192207154085,0
DLWU0965447394262,1
BDMV6349422600253,0
HJGB7635678500060,0
NWCF1672538947294,0
FRYH1950459625242,0
PFXL8541235367490,0
OMGM7413434738524,1
UAWP2171712286906,1
FFLO2783277986199,0
JHWI1388984143392,0
BBIM5887105964140,1
FHCH8573290742715,0
QIIF5806076419861,0
MPZQ2106256601811,0
UIQY2841976362079,1
FEZL4066689052979,1
EOJX5801007641116,1
MMVT9446384958980,1
RBJS9006120667689,1
ZMGJ6315136431657,0
PCVV7165610625192,0
FYUJ6841554000880,1
QWSL7570535685192,1
WJKU7291563848489,0
MRFW0592036208718,0
YHFU7594010652338,1
NTZR8837570559153,0
SUAU5315931808419,0
KGLZ8144900728966,1
RYYE8261838523361,0
REBA9983108955854,0
VJER2135376459304,0
XSXL3659102174477,0
YSMK6739575244780,1
HXWT0414711769424,0
ERBU7775172814569,0
FJZZ9272081632129,0
UQRW3076015824116,0
USJN8280686423710,0
JKQE1160951280340,0
GIMK1070318434677,0
YPMH7257837589930,0
CEFI0167871251692,0
YTWW9922703569837,0
XWPN2044719362044,1
WAHB2004203573770,1
KSFV1134715570927,0
UTVE0817730794523,0
HXSB7806675161965,1
PIQN0577420720232,0
ZZPR2337904889736,0
RCWC4742566459124,0
VMGW4031392054245,0
VVTP3055294332181,1
AKQX8089878628331,0
UMXV8294954453163,0
SUGD9724409709486,0
ELUW8910909860929,1
VPLA2638967830865,1
BIPS7900086791905,0
MPQU2080309874541,0
ZBTJ1950361068011,1
BKJZ4092681752752,0
HAYG9385839821850,0
YXBK7527288554038,0
IERO8290391674920,1
YXJY3629133343968,0
OZWU8094060742936,0
VRIC0145122097283,0
IZDZ8072824587233,0
GZCV9936084222423,0
HQDU8313790266152,1
BWMH7861378069683,1
SVNT1446986325860,1
GYIV1343294875023,0
IGRJ0876990214455,1
UZLR4897144726305,1
GUEQ1744775855297,0
YCQF0801586931281,0
DPXH7105578683732,0
TLEB0460283763869,0
BCUB5349885366560,0
NQNL3109233229010,0
KKQH2893591009541,1
CBLY0930261850891,0
ZGOY2622380690244,0
ETFS4949588748033,0
SXXI4559602176902,1
RIFY3196704633241,0
BPKV8476844803520,0
BBVQ4608567890507,1
WXAW3746018064135,0
VGFZ9206158558064,0
SDRR4827658954644,0
MZDQ9944711433226,1
HKRL7393603003677,0
EZGQ2964597775465,1
MQMP4140123424830,0
NXOI7934143746628,0
MEKR2898831485938,0
GVSC5704066828704,0
EDCK0198497405633,0
WZNJ5453628028818,0
JDMH6034025978418,1
NSZM0640057442843,0
GEZF2602474304349,1
KANS2339387121461,0
HZWY5719254941109,0
ZRPD6939006861086,0
TZHO7351819621172,0
ZIRK6499180799258,0
LIEL8118736937241,1
KREV1060080016514,0
OQGT6826739161509,1
ITEV0315229630919,0
LXJF0385616559462,0
WXTL9323059090656,0
TDEJ6977012941917,0
DBYA8040468743627,0
XXWR8483651836002,0
EOJJ3496192145796,0
OSXP3623219596347,0
NUQY5837408129502,0
EXNN6476982884307,0
GUWM9345234120378,0
BFPP0826100053294,1
HEIX6804547900985,0
UVVH0792376113242,0
TBQU2898739699863,0
ZRAP5837911594060,1
HMKE2504218535572,0
NGRM2604286852211,0
QOUE2610115601993,1
YIVT1310921423493,0
MVNQ4833487097054,1
ICWW0413465217455,0
QTSJ5955013759488,0
QUIC1143299286012,0
XNXS6704470739923,0
SNQR1087557336981,0
JFBZ3599284103472,1
SVSH9782501833804,0
GODQ5021215020766,0
BFSY6890629766539,0
FLAJ3855864897340,0
ZCDI0746760390283,1
ULHV9068879470142,0
XVYD1649190747235,0
RNLJ8134250533104,1
WISJ7505391452241,0
YGZS0596955517718,0
IXKI8956153193126,0
STRL7939638253425,0
FRTG5479368583041,0
LKYI8441399077867,1
OTMR9807005928187,0
ZNKF6341163021435,0
NXLC6347432608746,0
OMON3500406125142,1
YMSY9147633995320,0
PUPS4466791097825,0
SRYE1379909693548,1
DKHX9608334890898,0
QELA0430749408946,0
EXKI1773421040535,1
RBYN1742867136075,0
VIGL4978179933380,0
NVDP3842581027225,1
ZDGS0056482560750,1
NHIL6300188510163,0
FAVN3132222361293,0
HEQA1194568056922,1
RYPZ3042717448202,0
QXUB0793222520942,0
HRQU9321345566061,0
IEFI4593631838310,0
PVQD4529374744415,1
QXPA4453874643937,0
YVPS1441144317851,0
PJHI2256845735773,1
AKYC3407919253023,0
TKTB7783817033942,1
NTQU2667287780091,1
UNAC2280227518803,0
HSHP6860307439357,0
ZDSY0503933952266,0
ELCL6179137619339,0
IAAN7412160340648,1
TLQW9670545193275,1
YYSW7389150771561,0
HSEI2464151696700,0
OBQI0011302724832,1
TYBP8029456736757,0
HOHL8296931160156,0
SWUM1324108040619,0
QTBZ4763854627234,0
ZAZQ5275531292719,0
IABG3908822042054,0
WKYW6999747738475,0
UWMG8869641557135,0
TQTX7713262732305,1
HRYH1557119131334,0
PWVP1754557519818,0
JYPO1730231487808,0
FRPP9761603398223,0
PJKW9107100059907,1
JNPY6902848139180,0
PLIX3906716478429,0
AWLS0423351039252,0
SAHD5105862205141,1
GBUS4945790076278,0
HPWZ2396681422938,0
EMXI8826896987438,0
KSUT0064851983133,0
ZQJZ5998283378448,0
CSUQ1199204100948,0
EOVC7394811598542,0
FSOU0442014341248,0
YIPK1486154076782,0
YVSA4111624915150,0
AKSR4316943034103,0
BFGZ1364248113717,0
GQNA4048356887796,0
QWBN4170436213525,1
XMYS1871887476722,0
MLMR9743323827383,1
IFIF9891890936114,0
VOQE8877829669430,0
FTFW4965262370086,0
YEYV4893622866365,0
NCHB0216017557794,0
HCUS9455312508883,0
DUJL5201477077436,0
ZONF1891538510056,0
LODJ2252768462111,1
EWAO6581713473615,1
VJLY2056858394919,0
WXPT2448742305353,0
KWSF8552476371254,0
MWVI2437758862153,0
TFTJ2494869143149,0
VCKK2357584049564,0
QXDH6177743444566,0
AYFE5921819023983,0
OIKV6325258586757,1
PLHN4438284974472,0
AQYC4387662513115,0
GZXW6776560626770,0
MOIM8122515711615,0
XKDP0052317301975,0
QQYK5634214692607,0
IXGO7495120852965,0
KLSR3086548207894,0
DMML3582966341514,0
XKTZ4121730906556,0
RMWJ1529217112427,0
WYJH8878427769511,0
YOAT4166604000852,1
CEUN1969745393953,1
MPKH8435320017528,0
XLSO6085907146651,0
KMOY5998384608787,0
PLTZ5661041519397,0
MHPG3959100784119,0
SVVP4440232217834,0
BVLL6131472950390,1
FAKL0935403645248,1
LXSA5890792296184,0
FDKM2897852013859,0
SZMS4304227747651,0
YDDZ4658451964320,0
NVXL1279422528603,1
EXQF2118064680255,0
KQXA1250540041223,0
XFTX5420839594886,0
DDTS0317087536704,1
UNNV5049147652190,0
